"hello","hello","+12524944291","public","2026-07-31 23:23:36","","2026-07-31 23:23:36","0","0","NORMAL_CLEARING","44ae5b54-4f1e-4fb0-b8b9-44f7cfb2b883","","","",""
"sipvicious","100","100","public","2026-08-02 15:24:20","","2026-08-02 15:24:20","0","0","MANDATORY_IE_MISSING","25bdc106-4841-477e-bd1a-f22503d93346","","","",""
"1001","1001","+33972307742","public","2026-08-03 07:09:08","","2026-08-03 07:09:08","0","0","NORMAL_CLEARING","c148a156-5617-45c7-a395-55d708fcac8a","","","",""
"1001","1001","8901148818273636","public","2026-08-03 07:09:18","","2026-08-03 07:09:18","0","0","NORMAL_CLEARING","294c3c95-43dc-4a5e-bb59-d2db954b0036","","","",""
"1001","1001","033972307742","public","2026-08-03 07:09:56","","2026-08-03 07:09:56","0","0","NORMAL_CLEARING","5c593e03-fe82-43f6-8077-8c9e4f38fd08","","","",""
"1001","1001","91148818273636","public","2026-08-03 07:10:04","","2026-08-03 07:10:04","0","0","NORMAL_CLEARING","154716c8-c65c-48b1-9f81-7edcc5cda519","","","",""
"1001","1001","0033972307742","public","2026-08-03 07:10:39","","2026-08-03 07:10:39","0","0","NORMAL_CLEARING","1e5901f2-efda-4c3f-aba9-b2f55fa8d66c","","","",""
"1001","1001","81148818273636","public","2026-08-03 07:10:47","","2026-08-03 07:10:47","0","0","NORMAL_CLEARING","089db3aa-daa5-4218-bfb8-3e7a20698af8","","","",""
"1001","1001","00033972307742","public","2026-08-03 07:11:21","","2026-08-03 07:11:21","0","0","NORMAL_CLEARING","457e5f6b-d2f0-47a1-9417-22aba144b4ec","","","",""
"1001","1001","553348818273636","public","2026-08-03 07:11:31","","2026-08-03 07:11:31","0","0","NORMAL_CLEARING","3ce043cb-96d8-4b0b-8e90-da0619835155","","","",""
"1001","1001","000033972307742","public","2026-08-03 07:12:08","","2026-08-03 07:12:08","0","0","NORMAL_CLEARING","a9c058f0-5e82-4249-95ff-f0769c750459","","","",""
"1001","1001","553448818273636","public","2026-08-03 07:12:16","","2026-08-03 07:12:16","0","0","NORMAL_CLEARING","b2703e25-9750-409c-af35-2321159c1f49","","","",""
"1001","1001","90033972307742","public","2026-08-03 07:12:54","","2026-08-03 07:12:54","0","0","NORMAL_CLEARING","42e4315b-c2b0-4184-9544-265811bc4340","","","",""
"1001","1001","553548818273636","public","2026-08-03 07:13:03","","2026-08-03 07:13:03","0","0","NORMAL_CLEARING","9e4bc0e6-1e2f-4133-93d2-1f3688763c7f","","","",""
"1001","1001","900033972307742","public","2026-08-03 07:13:39","","2026-08-03 07:13:39","0","0","NORMAL_CLEARING","7020ba99-068d-4136-ac12-91f292db98d8","","","",""
"1001","1001","553648818273636","public","2026-08-03 07:13:50","","2026-08-03 07:13:50","0","0","NORMAL_CLEARING","b7e063f8-8b6f-4333-be92-a5e85c30cafc","","","",""
"1001","1001","80033972307742","public","2026-08-03 07:14:20","","2026-08-03 07:14:20","0","0","NORMAL_CLEARING","d4b792e8-1769-44b2-9c7c-da80b6f81dcd","","","",""
"1001","1001","11048818273636","public","2026-08-03 07:14:36","","2026-08-03 07:14:36","0","0","NORMAL_CLEARING","62e92217-ec23-430b-9bab-4de90ebead0c","","","",""
"1001","1001","800033972307742","public","2026-08-03 07:15:04","","2026-08-03 07:15:04","0","0","NORMAL_CLEARING","9bb9d624-bd3c-4304-950b-93c2e2e1b4e2","","","",""
"1001","1001","11148818273636","public","2026-08-03 07:15:21","","2026-08-03 07:15:21","0","0","NORMAL_CLEARING","17bbadc3-a316-4704-9517-dd53b7e17825","","","",""
"1001","1001","70033972307742","public","2026-08-03 07:15:48","","2026-08-03 07:15:48","0","0","NORMAL_CLEARING","9840d0cf-f434-493f-8633-d5abda6284f3","","","",""
"1001","1001","11248818273636","public","2026-08-03 07:16:01","","2026-08-03 07:16:01","0","0","NORMAL_CLEARING","ba4b2afd-3a50-4ba4-9e1b-32cee8cd8450","","","",""
"1001","1001","700033972307742","public","2026-08-03 07:16:30","","2026-08-03 07:16:30","0","0","NORMAL_CLEARING","f3f70ea6-befc-49de-be52-f1cdb735fe0a","","","",""
"1001","1001","21148818273636","public","2026-08-03 07:16:43","","2026-08-03 07:16:43","0","0","NORMAL_CLEARING","59015d4f-1239-4ac3-9943-b0757c49c63d","","","",""
"1001","1001","60033972307742","public","2026-08-03 07:17:16","","2026-08-03 07:17:16","0","0","NORMAL_CLEARING","48ad4b4b-0a1d-4466-9b9f-bfe49aa2de4e","","","",""
"1001","1001","31148818273636","public","2026-08-03 07:17:26","","2026-08-03 07:17:26","0","0","NORMAL_CLEARING","7c79757f-28ee-45de-af10-95279d50e587","","","",""
"1001","1001","600033972307742","public","2026-08-03 07:17:59","","2026-08-03 07:17:59","0","0","NORMAL_CLEARING","a8d84e71-7f57-4060-8103-45aa97073970","","","",""
"1001","1001","41148818273636","public","2026-08-03 07:18:05","","2026-08-03 07:18:05","0","0","NORMAL_CLEARING","5c91555a-3470-4429-a6d6-dab080b9dfc0","","","",""
"1001","1001","51148818273636","public","2026-08-03 07:18:45","","2026-08-03 07:18:45","0","0","NORMAL_CLEARING","a61e9eae-6429-41be-aaba-6db32f17a424","","","",""
"1001","1001","50033972307742","public","2026-08-03 07:18:47","","2026-08-03 07:18:47","0","0","NORMAL_CLEARING","b5db2593-afb0-4087-b0c7-2b1c6bb0ae1c","","","",""
"1001","1001","61148818273636","public","2026-08-03 07:19:25","","2026-08-03 07:19:25","0","0","NORMAL_CLEARING","acf01dcc-cc4e-43c3-ba47-054dcb74b6a1","","","",""
"1001","1001","500033972307742","public","2026-08-03 07:19:29","","2026-08-03 07:19:29","0","0","NORMAL_CLEARING","37599a4d-b678-46ad-9e9d-aacad715258c","","","",""
"1001","1001","71148818273636","public","2026-08-03 07:20:05","","2026-08-03 07:20:05","0","0","NORMAL_CLEARING","ab053a88-eccf-4b79-a3d6-b95a798e2aa6","","","",""
"1001","1001","40033972307742","public","2026-08-03 07:20:10","","2026-08-03 07:20:10","0","0","NORMAL_CLEARING","37ee20b5-e662-4430-80b0-d865de924646","","","",""
"1001","1001","400033972307742","public","2026-08-03 07:20:52","","2026-08-03 07:20:52","0","0","NORMAL_CLEARING","c0aaf8fb-36b2-494c-9dc9-75e9d2f6598e","","","",""
"1001","1001","00201148818273636","public","2026-08-03 07:20:57","","2026-08-03 07:20:57","0","0","NORMAL_CLEARING","33dc6d27-8347-42e4-9364-4b69df46264f","","","",""
"1001","1001","30033972307742","public","2026-08-03 07:21:38","","2026-08-03 07:21:38","0","0","NORMAL_CLEARING","d03b7f8d-5ff7-42f3-9bbd-f444d2540639","","","",""
"1001","1001","00301148818273636","public","2026-08-03 07:21:40","","2026-08-03 07:21:40","0","0","NORMAL_CLEARING","a2b4dd37-a9a3-4894-af83-7018aea681a2","","","",""
"1001","1001","300033972307742","public","2026-08-03 07:22:22","","2026-08-03 07:22:22","0","0","NORMAL_CLEARING","fd8a7fd7-0297-4a29-810a-4996a3e1aaa8","","","",""
"1001","1001","00401148818273636","public","2026-08-03 07:22:23","","2026-08-03 07:22:23","0","0","NORMAL_CLEARING","2ff1ce5b-dfdb-44f3-8f2f-c40bbe4fea86","","","",""
"1001","1001","00501148818273636","public","2026-08-03 07:23:05","","2026-08-03 07:23:05","0","0","NORMAL_CLEARING","2032d1ec-576d-47ba-8fdb-b24b9d5c7c22","","","",""
"1001","1001","20033972307742","public","2026-08-03 07:23:06","","2026-08-03 07:23:06","0","0","NORMAL_CLEARING","284c5510-6cc8-4a37-b314-c36dbe242616","","","",""
"1001","1001","00601148818273636","public","2026-08-03 07:23:45","","2026-08-03 07:23:45","0","0","NORMAL_CLEARING","db1e1eab-b3b6-498e-801d-042de37727f5","","","",""
"1001","1001","200033972307742","public","2026-08-03 07:23:48","","2026-08-03 07:23:48","0","0","NORMAL_CLEARING","cf9afda0-050c-4d3d-aa15-2771749a6ebd","","","",""
"1001","1001","00701148818273636","public","2026-08-03 07:24:30","","2026-08-03 07:24:30","0","0","NORMAL_CLEARING","908727ec-9174-48a2-8f7c-abd883224708","","","",""
"1001","1001","10033972307742","public","2026-08-03 07:24:35","","2026-08-03 07:24:35","0","0","NORMAL_CLEARING","24c8b29b-cec9-442c-82e5-748550a56f93","","","",""
"1001","1001","10001448818273636","public","2026-08-03 07:25:13","","2026-08-03 07:25:13","0","0","NORMAL_CLEARING","d4c98683-2749-4d8a-93ac-312eaba547f9","","","",""
"1001","1001","100033972307742","public","2026-08-03 07:25:22","","2026-08-03 07:25:22","0","0","NORMAL_CLEARING","dfcb9ce2-0645-4eb2-9614-124f6b6fb8ec","","","",""
"1001","1001","1002348818273636","public","2026-08-03 07:25:57","","2026-08-03 07:25:57","0","0","NORMAL_CLEARING","288117d4-733d-44d5-94de-27b16afa28cb","","","",""
"1001","1001","81033972307742","public","2026-08-03 07:26:13","","2026-08-03 07:26:13","0","0","NORMAL_CLEARING","cb934242-0641-4c71-ba64-83b365bcbac5","","","",""
"1001","1001","2002348818273636","public","2026-08-03 07:26:41","","2026-08-03 07:26:41","0","0","NORMAL_CLEARING","f46d9fed-46a7-441a-b5cc-b9f852dc446b","","","",""
"1001","1001","981033972307742","public","2026-08-03 07:26:56","","2026-08-03 07:26:56","0","0","NORMAL_CLEARING","f8a0b23b-5dc2-4dfc-9284-569ff8cab767","","","",""
"1001","1001","3002348818273636","public","2026-08-03 07:27:26","","2026-08-03 07:27:26","0","0","NORMAL_CLEARING","c0b2df42-4578-4820-a9e7-7c2131f1a3c8","","","",""
"1001","1001","9981033972307742","public","2026-08-03 07:27:41","","2026-08-03 07:27:41","0","0","NORMAL_CLEARING","f1d235d2-fa20-4918-a208-02037f296a9b","","","",""
"1001","1001","4002348818273636","public","2026-08-03 07:28:15","","2026-08-03 07:28:15","0","0","NORMAL_CLEARING","f8f469ed-30dd-4737-a04f-219c0a506c1e","","","",""
"1001","1001","99981033972307742","public","2026-08-03 07:28:24","","2026-08-03 07:28:24","0","0","NORMAL_CLEARING","6df596ef-b256-4f27-ba2d-641d8a5a3a11","","","",""
"1001","1001","5002348818273636","public","2026-08-03 07:28:57","","2026-08-03 07:28:57","0","0","NORMAL_CLEARING","a5b7f6bd-ef9e-4a46-851b-4af75c837021","","","",""
"1001","1001","999981033972307742","public","2026-08-03 07:29:11","","2026-08-03 07:29:11","0","0","NORMAL_CLEARING","4fbf75de-fbfa-48ed-b613-5296a636e987","","","",""
"1001","1001","6002348818273636","public","2026-08-03 07:29:45","","2026-08-03 07:29:45","0","0","NORMAL_CLEARING","68ec72fa-4ef0-4318-ad8f-bce4fd25df50","","","",""
"1001","1001","081033972307742","public","2026-08-03 07:29:52","","2026-08-03 07:29:52","0","0","NORMAL_CLEARING","3d6df028-984e-40c2-b68a-f22114e1b0ac","","","",""
"1001","1001","7002348818273636","public","2026-08-03 07:30:30","","2026-08-03 07:30:30","0","0","NORMAL_CLEARING","bfa0f9b1-81e4-4865-bf18-ca42a536cf8a","","","",""
"1001","1001","0081033972307742","public","2026-08-03 07:30:35","","2026-08-03 07:30:35","0","0","NORMAL_CLEARING","1e001705-8dae-43d6-a649-e8bacfaab2e6","","","",""
"1001","1001","8002348818273636","public","2026-08-03 07:31:11","","2026-08-03 07:31:11","0","0","NORMAL_CLEARING","73f3895b-8327-4fce-a6f3-515f1be2fa84","","","",""
"1001","1001","00081033972307742","public","2026-08-03 07:31:23","","2026-08-03 07:31:23","0","0","NORMAL_CLEARING","017f64be-c4c4-47ed-b8d4-173a86dc6812","","","",""
"1001","1001","9002348818273636","public","2026-08-03 07:31:52","","2026-08-03 07:31:52","0","0","NORMAL_CLEARING","833e5fdb-6a92-4c8c-976d-5e0fe3d1aa81","","","",""
"1001","1001","881033972307742","public","2026-08-03 07:32:10","","2026-08-03 07:32:10","0","0","NORMAL_CLEARING","3b4f47e4-0857-4839-b41f-34e697fdf870","","","",""
"1001","1001","10002348818273636","public","2026-08-03 07:32:37","","2026-08-03 07:32:37","0","0","NORMAL_CLEARING","b758f67a-5ac3-4821-8f3f-d74c51f9efe5","","","",""
"1001","1001","8881033972307742","public","2026-08-03 07:32:56","","2026-08-03 07:32:56","0","0","NORMAL_CLEARING","a417bca0-c3c1-48c8-8784-7386839f8058","","","",""
"1001","1001","1003048818273636","public","2026-08-03 07:33:26","","2026-08-03 07:33:26","0","0","NORMAL_CLEARING","30e0214c-20cf-4158-818d-425847cf04ac","","","",""
"1001","1001","71033972307742","public","2026-08-03 07:33:38","","2026-08-03 07:33:38","0","0","NORMAL_CLEARING","7ae449ad-a6e4-4c29-ac77-ef7127fc8f6f","","","",""
"1001","1001","2003048818273636","public","2026-08-03 07:34:07","","2026-08-03 07:34:07","0","0","NORMAL_CLEARING","fbd745a6-62b8-4bf4-8f9c-422e58edc5c4","","","",""
"1001","1001","771033972307742","public","2026-08-03 07:34:21","","2026-08-03 07:34:21","0","0","NORMAL_CLEARING","c51faf34-0e92-49fb-83b9-645b35ab8323","","","",""
"1001","1001","3003048818273636","public","2026-08-03 07:34:50","","2026-08-03 07:34:50","0","0","NORMAL_CLEARING","b21d9135-4b87-42a4-9878-d3798f37899e","","","",""
"1001","1001","91033972307742","public","2026-08-03 07:35:03","","2026-08-03 07:35:03","0","0","NORMAL_CLEARING","a1334045-9af3-4cab-a59e-cd6f31931398","","","",""
"1001","1001","4003048818273636","public","2026-08-03 07:35:31","","2026-08-03 07:35:31","0","0","NORMAL_CLEARING","9404d07d-b476-4924-acc0-6ff07e1f1eed","","","",""
"1001","1001","7771033972307742","public","2026-08-03 07:35:43","","2026-08-03 07:35:43","0","0","NORMAL_CLEARING","6998a3d7-5639-4cc0-9bb5-fe99edf19523","","","",""
"1001","1001","5003048818273636","public","2026-08-03 07:36:16","","2026-08-03 07:36:16","0","0","NORMAL_CLEARING","e7827d26-609f-4123-926a-0da8afdc9400","","","",""
"1001","1001","781033972307742","public","2026-08-03 07:36:28","","2026-08-03 07:36:28","0","0","NORMAL_CLEARING","23956d67-71fa-407a-abb9-537940067953","","","",""
"1001","1001","6003048818273636","public","2026-08-03 07:37:01","","2026-08-03 07:37:01","0","0","NORMAL_CLEARING","a538ed45-9024-4c9f-a1c5-f3b97172ac43","","","",""
